Date,Time,pH,NTU,Temperature(C)
20/04/2025,20:49:43,7.57,170,31.5
20/04/2025,20:49:44,7.57,170,31.56
20/04/2025,20:49:46,7.57,170,31.56
20/04/2025,20:49:48,7.57,160,31.56
20/04/2025,20:49:49,7.57,170,31.56
20/04/2025,20:49:51,7.57,170,31.5
20/04/2025,20:49:52,7.57,170,31.56
20/04/2025,20:49:54,7.57,170,31.56
20/04/2025,20:49:56,7.57,170,31.5
20/04/2025,20:49:57,7.57,170,31.56
20/04/2025,20:49:59,7.57,170,31.5
20/04/2025,20:50:00,7.57,180,31.5
20/04/2025,20:50:02,7.57,180,31.56
20/04/2025,20:50:04,7.57,180,31.56
20/04/2025,20:50:05,7.56,180,31.56
20/04/2025,20:50:07,7.57,170,31.56
20/04/2025,20:50:08,7.57,170,31.56
20/04/2025,20:50:10,7.57,170,31.5
20/04/2025,20:50:12,7.57,170,31.56
20/04/2025,20:50:13,7.57,170,31.56
20/04/2025,20:50:15,7.57,170,31.5
20/04/2025,20:50:17,7.57,170,31.56
20/04/2025,20:50:18,7.57,180,31.56
20/04/2025,20:50:20,7.57,180,31.5
20/04/2025,20:50:21,7.57,180,31.56
20/04/2025,20:50:23,7.57,170,31.5
20/04/2025,20:50:25,7.57,170,31.5
20/04/2025,20:50:26,7.57,170,31.5
20/04/2025,20:50:28,7.57,170,31.56
20/04/2025,20:50:29,7.57,170,31.56
20/04/2025,20:50:31,7.57,170,31.56
20/04/2025,20:50:33,7.57,170,31.56
20/04/2025,20:50:34,7.57,170,31.56
20/04/2025,20:50:36,7.57,170,31.56
20/04/2025,20:50:37,7.57,170,31.56
20/04/2025,20:50:39,7.57,170,31.56
20/04/2025,20:50:41,7.57,170,31.56
20/04/2025,20:50:42,7.57,170,31.56
20/04/2025,20:50:44,7.57,170,31.56
20/04/2025,20:50:46,7.57,170,31.56
20/04/2025,20:50:47,7.57,180,31.56
20/04/2025,20:50:49,7.57,180,31.5
20/04/2025,20:50:50,7.57,180,31.56
20/04/2025,20:50:52,7.57,170,31.56
20/04/2025,20:50:54,7.57,170,31.56
20/04/2025,20:50:55,7.58,170,31.56
20/04/2025,20:50:57,7.57,170,31.56
20/04/2025,20:50:58,7.58,170,31.56
20/04/2025,20:51:00,7.57,170,31.5
20/04/2025,20:51:02,7.57,170,31.56
20/04/2025,20:51:03,7.58,170,31.56
20/04/2025,20:51:05,7.57,170,31.62
20/04/2025,20:51:07,7.57,170,31.56
20/04/2025,20:51:08,7.57,170,31.56
20/04/2025,20:51:10,7.57,180,31.56
20/04/2025,20:51:11,7.57,170,31.56
20/04/2025,20:51:13,7.57,170,31.56
20/04/2025,20:51:15,7.57,170,31.56
20/04/2025,20:51:16,7.57,170,31.56
20/04/2025,20:51:18,7.57,170,31.5
20/04/2025,20:51:19,7.57,170,31.56
20/04/2025,20:51:21,7.57,170,31.56
20/04/2025,20:51:23,7.58,180,31.5
20/04/2025,20:51:24,7.57,180,31.56
20/04/2025,20:51:26,7.58,170,31.5
20/04/2025,20:51:27,7.57,170,31.56
20/04/2025,20:51:29,7.57,170,31.56
20/04/2025,20:51:31,7.58,170,31.56
20/04/2025,20:51:32,7.57,180,31.56
20/04/2025,20:51:34,7.58,170,31.56
20/04/2025,20:51:36,7.57,170,31.56
20/04/2025,20:51:37,7.58,170,31.56
20/04/2025,20:51:39,7.58,170,31.56
20/04/2025,20:51:40,7.57,170,31.56
20/04/2025,20:51:42,7.58,180,31.62
20/04/2025,20:51:44,7.57,170,31.62
20/04/2025,20:51:45,7.58,170,31.56
20/04/2025,20:51:47,7.57,180,31.56
20/04/2025,20:51:48,7.58,180,31.56
20/04/2025,20:51:50,7.58,180,31.56
20/04/2025,20:51:52,7.57,170,31.56
20/04/2025,20:51:53,7.57,170,31.56
20/04/2025,20:51:55,7.58,170,31.56
20/04/2025,20:51:56,7.58,170,31.5
20/04/2025,20:51:58,7.57,170,31.56
20/04/2025,20:52:00,7.58,170,31.56
20/04/2025,20:52:01,7.58,170,31.5
20/04/2025,20:52:03,7.58,170,31.56
20/04/2025,20:52:05,7.58,180,31.5
20/04/2025,20:52:06,7.57,180,31.56
20/04/2025,20:52:08,7.58,180,31.56
20/04/2025,20:52:09,7.58,180,31.5
20/04/2025,20:52:11,7.58,180,31.56
20/04/2025,20:52:13,7.58,180,31.56
20/04/2025,20:52:14,7.58,170,31.5
20/04/2025,20:52:16,7.58,170,31.5
20/04/2025,20:52:17,7.58,170,31.5
20/04/2025,20:52:19,7.58,180,31.5
20/04/2025,20:52:21,7.58,180,31.5
20/04/2025,20:52:22,7.58,180,31.5
20/04/2025,20:52:24,7.58,170,31.56
20/04/2025,20:52:25,7.58,170,31.56
20/04/2025,20:52:27,7.59,180,31.5
20/04/2025,20:52:29,7.58,180,31.5
20/04/2025,20:52:30,7.58,180,31.5
20/04/2025,20:52:32,7.59,180,31.5
20/04/2025,20:52:34,7.58,180,31.5
20/04/2025,20:52:35,7.58,180,31.5
20/04/2025,20:52:37,7.58,170,31.56
20/04/2025,20:52:38,7.58,170,31.5
20/04/2025,20:52:40,7.59,170,31.5
20/04/2025,20:52:42,7.58,180,31.5
20/04/2025,20:52:43,7.58,170,31.5
20/04/2025,20:52:45,7.59,170,31.5
20/04/2025,20:52:46,7.59,170,31.5
20/04/2025,20:52:48,7.59,170,31.5
20/04/2025,20:52:50,7.59,170,31.5
20/04/2025,20:52:51,7.59,170,31.5
20/04/2025,20:52:53,7.59,170,31.5
20/04/2025,20:52:55,7.59,170,31.5
20/04/2025,20:52:56,7.6,170,31.5
20/04/2025,20:52:58,7.59,170,31.5
20/04/2025,20:52:59,7.6,170,31.5
20/04/2025,20:53:01,7.6,170,31.5
20/04/2025,20:53:03,7.6,170,31.5
20/04/2025,20:53:04,7.6,170,31.44
20/04/2025,20:53:06,7.6,170,31.5
20/04/2025,20:53:07,7.6,170,31.5
20/04/2025,20:53:09,7.6,170,31.5
20/04/2025,20:53:11,7.6,170,31.5
20/04/2025,20:53:12,7.6,170,31.5
20/04/2025,20:53:14,7.61,170,31.5
20/04/2025,20:53:15,7.6,170,31.5
20/04/2025,20:53:17,7.6,170,31.5
20/04/2025,20:53:19,7.6,170,31.5
20/04/2025,20:53:20,7.6,170,31.5
20/04/2025,20:53:22,7.61,160,31.5
20/04/2025,20:53:24,7.6,160,31.5
20/04/2025,20:53:25,7.6,160,31.5
20/04/2025,20:53:27,7.6,170,31.5
20/04/2025,20:53:28,7.6,170,31.5
20/04/2025,20:53:30,7.6,170,31.5
20/04/2025,20:53:32,7.61,170,31.5
20/04/2025,20:53:33,7.61,170,31.5
20/04/2025,20:53:35,7.61,170,31.5
20/04/2025,20:53:36,7.6,170,31.44
20/04/2025,20:53:38,7.61,180,31.5
20/04/2025,20:53:40,7.61,170,31.5
20/04/2025,20:53:41,7.61,170,31.5
20/04/2025,20:53:43,7.61,170,31.44
20/04/2025,20:53:44,7.61,170,31.44
20/04/2025,20:53:46,7.61,170,31.44
20/04/2025,20:53:48,7.61,170,31.44
20/04/2025,20:53:49,7.61,170,31.5
20/04/2025,20:53:51,7.61,170,31.44
20/04/2025,20:53:53,7.61,170,31.5
20/04/2025,20:53:54,7.61,170,31.44
20/04/2025,20:53:56,7.61,170,31.44
20/04/2025,20:53:57,7.61,170,31.5
20/04/2025,20:53:59,7.61,170,31.5
20/04/2025,20:54:01,7.61,170,31.5
20/04/2025,20:54:02,7.61,170,31.5
20/04/2025,20:54:04,7.62,170,31.44
20/04/2025,20:54:05,7.61,170,31.44
20/04/2025,20:54:07,7.61,170,31.5
20/04/2025,20:54:09,7.62,170,31.56
20/04/2025,20:54:10,7.62,170,31.5
20/04/2025,20:54:12,7.62,170,31.44
20/04/2025,20:54:14,7.62,170,31.5
20/04/2025,20:54:15,7.61,170,31.44
20/04/2025,20:54:17,7.61,180,31.44
20/04/2025,20:54:18,7.62,170,31.44
20/04/2025,20:54:20,7.61,170,31.5
20/04/2025,20:54:22,7.61,170,31.5
20/04/2025,20:54:23,7.62,170,31.44
20/04/2025,20:54:25,7.61,170,31.5
20/04/2025,20:54:26,7.61,170,31.5
20/04/2025,20:54:28,7.62,170,31.5
20/04/2025,20:54:30,7.62,170,31.5
20/04/2025,20:54:31,7.62,170,31.56
20/04/2025,20:54:33,7.62,170,31.5
20/04/2025,20:54:34,7.62,170,31.5
20/04/2025,20:54:36,7.61,160,31.5
20/04/2025,20:54:38,7.62,170,31.5
20/04/2025,20:54:39,7.61,170,31.5
20/04/2025,20:54:41,7.61,170,31.5
20/04/2025,20:54:43,7.62,170,31.5
20/04/2025,20:54:44,7.62,170,31.5
20/04/2025,20:54:46,7.62,170,31.5
20/04/2025,20:54:47,7.62,160,31.5
20/04/2025,20:54:49,7.61,170,31.5
20/04/2025,20:54:51,7.62,160,31.5
20/04/2025,20:54:52,7.61,170,31.5
20/04/2025,20:54:54,7.62,170,31.5
20/04/2025,20:54:55,7.61,170,31.5
20/04/2025,20:54:57,7.61,170,31.44
20/04/2025,20:54:59,7.61,170,31.5
20/04/2025,20:55:00,7.61,170,31.44
20/04/2025,20:55:02,7.61,170,31.44
20/04/2025,20:55:03,7.61,170,31.44
20/04/2025,20:55:05,7.62,170,31.44
20/04/2025,20:55:07,7.61,170,31.5
20/04/2025,20:55:08,7.61,170,31.44
20/04/2025,20:55:10,7.61,170,31.44
20/04/2025,20:55:12,7.62,170,31.44
20/04/2025,20:55:13,7.62,170,31.5
20/04/2025,20:55:15,7.61,160,31.44
20/04/2025,20:55:16,7.62,160,31.5
20/04/2025,20:55:18,7.62,170,31.5
20/04/2025,20:55:20,7.61,170,31.44
20/04/2025,20:55:21,7.61,170,31.44
20/04/2025,20:55:23,7.61,170,31.5
20/04/2025,20:55:24,7.61,170,31.44
20/04/2025,20:55:26,7.61,170,31.44
20/04/2025,20:55:28,7.61,170,31.5
20/04/2025,20:55:29,7.62,170,31.44
20/04/2025,20:55:31,7.61,170,31.44
20/04/2025,20:55:33,7.61,170,31.44
20/04/2025,20:55:34,7.61,170,31.44
20/04/2025,20:55:36,7.61,170,31.44
20/04/2025,20:55:37,7.61,170,31.44
20/04/2025,20:55:39,7.61,170,31.44
20/04/2025,20:55:41,7.61,160,31.44
20/04/2025,20:55:42,7.61,170,31.44
20/04/2025,20:55:44,7.61,170,31.5
20/04/2025,20:55:45,7.6,160,31.44
20/04/2025,20:55:47,7.61,170,31.44
20/04/2025,20:55:49,7.6,160,31.44
20/04/2025,20:55:50,7.61,160,31.44
20/04/2025,20:55:52,7.61,170,31.44
20/04/2025,20:55:53,7.61,170,31.44
20/04/2025,20:55:55,7.61,170,31.44
20/04/2025,20:55:57,7.61,170,31.44
20/04/2025,20:55:58,7.62,170,31.44
20/04/2025,20:56:00,7.62,160,31.44
20/04/2025,20:56:02,7.61,170,31.44
20/04/2025,20:56:03,7.62,170,31.44
20/04/2025,20:56:05,7.61,170,31.44
20/04/2025,20:56:06,7.61,170,31.44
20/04/2025,20:56:08,7.61,170,31.44
20/04/2025,20:56:10,7.61,160,31.44
20/04/2025,20:56:11,7.62,170,31.44
20/04/2025,20:56:13,7.61,170,31.44
20/04/2025,20:56:14,7.62,170,31.44
20/04/2025,20:56:16,7.62,170,31.44
20/04/2025,20:56:18,7.62,170,31.44
20/04/2025,20:56:19,7.62,170,31.44
20/04/2025,20:56:21,7.61,170,31.37
20/04/2025,20:56:22,7.62,170,31.44
20/04/2025,20:56:24,7.62,170,31.44
20/04/2025,20:56:26,7.62,170,31.44
20/04/2025,20:56:27,7.62,170,31.44
20/04/2025,20:56:29,7.62,170,31.44
20/04/2025,20:56:31,7.62,170,31.44
20/04/2025,20:56:32,7.62,170,31.44
20/04/2025,20:56:34,7.62,170,31.44
20/04/2025,20:56:35,7.62,170,31.44
20/04/2025,20:56:37,7.62,170,31.44
20/04/2025,20:56:39,7.62,170,31.44
20/04/2025,20:56:40,7.62,170,31.44
20/04/2025,20:56:42,7.61,170,31.44
20/04/2025,20:56:43,7.62,170,31.44
20/04/2025,20:56:45,7.62,170,31.44
20/04/2025,20:56:47,7.62,170,31.44
20/04/2025,20:56:48,7.61,170,31.44
20/04/2025,20:56:50,7.62,170,31.44
20/04/2025,20:56:52,7.61,170,31.44
20/04/2025,20:56:53,7.61,170,31.5
20/04/2025,20:56:55,7.61,170,31.44
20/04/2025,20:56:56,7.62,170,31.44
20/04/2025,20:56:58,7.61,170,31.44
20/04/2025,20:57:00,7.62,170,31.44
20/04/2025,20:57:01,7.62,170,31.44
20/04/2025,20:57:03,7.62,170,31.44
20/04/2025,20:57:04,7.61,170,31.44
20/04/2025,20:57:06,7.61,170,31.44
20/04/2025,20:57:08,7.62,170,31.44
20/04/2025,20:57:09,7.61,170,31.44
20/04/2025,20:57:11,7.61,170,31.5
20/04/2025,20:57:12,7.62,170,31.44
20/04/2025,20:57:14,7.61,170,31.44
20/04/2025,20:57:16,7.62,170,31.44
20/04/2025,20:57:17,7.62,170,31.44
20/04/2025,20:57:19,7.61,170,31.44
20/04/2025,20:57:21,7.62,170,31.44
20/04/2025,20:57:22,7.61,170,31.44
20/04/2025,20:57:24,7.62,170,31.44
20/04/2025,20:57:25,7.62,170,31.44
20/04/2025,20:57:27,7.62,170,31.5
20/04/2025,20:57:29,7.61,170,31.44
20/04/2025,20:57:30,7.61,170,31.44
20/04/2025,20:57:32,7.62,170,31.44
20/04/2025,20:57:33,7.61,170,31.44
20/04/2025,20:57:35,7.61,170,31.44
20/04/2025,20:57:37,7.62,170,31.44
20/04/2025,20:57:38,7.62,170,31.44
20/04/2025,20:57:40,7.61,170,31.44
20/04/2025,20:57:41,7.61,170,31.44
20/04/2025,20:57:43,7.61,170,31.44
20/04/2025,20:57:45,7.62,170,31.44
20/04/2025,20:57:46,7.61,170,31.44
20/04/2025,20:57:48,7.61,170,31.44
20/04/2025,20:57:50,7.61,170,31.44
20/04/2025,20:57:51,7.61,170,31.44
20/04/2025,20:57:53,7.6,170,31.44
20/04/2025,20:57:54,7.61,170,31.44
20/04/2025,20:57:56,7.61,170,31.44
20/04/2025,20:57:58,7.61,170,31.44
20/04/2025,20:57:59,7.61,170,31.37
20/04/2025,20:58:01,7.61,170,31.44
20/04/2025,20:58:02,7.61,170,31.44
20/04/2025,20:58:04,7.61,170,31.44
20/04/2025,20:58:06,7.61,170,31.44
20/04/2025,20:58:07,7.61,170,31.44
20/04/2025,20:58:09,7.61,160,31.44
20/04/2025,20:58:10,7.61,170,31.44
20/04/2025,20:58:12,7.61,170,31.44
20/04/2025,20:58:14,7.6,170,31.44
20/04/2025,20:58:15,7.61,170,31.44
20/04/2025,20:58:17,7.61,170,31.44
20/04/2025,20:58:19,7.61,170,31.44
20/04/2025,20:58:20,7.6,170,31.44
20/04/2025,20:58:22,7.61,170,31.44
20/04/2025,20:58:23,7.61,170,31.44
20/04/2025,20:58:25,7.6,170,31.44
20/04/2025,20:58:27,7.61,170,31.44
20/04/2025,20:58:28,7.61,170,31.44
20/04/2025,20:58:30,7.61,170,31.44
20/04/2025,20:58:31,7.61,170,31.44
20/04/2025,20:58:33,7.61,170,31.44
20/04/2025,20:58:35,7.6,170,31.44
20/04/2025,20:58:36,7.6,170,31.44
20/04/2025,20:58:38,7.6,170,31.5
20/04/2025,20:58:40,7.6,170,31.44
20/04/2025,20:58:41,7.6,180,31.44
20/04/2025,20:58:43,7.6,180,31.44
20/04/2025,20:58:44,7.61,180,31.44
20/04/2025,20:58:46,7.6,170,31.44
20/04/2025,20:58:48,7.6,180,31.44
20/04/2025,20:58:49,7.6,170,31.44
20/04/2025,20:58:51,7.6,170,31.44
20/04/2025,20:58:52,7.6,170,31.44
20/04/2025,20:58:54,7.6,170,31.44
20/04/2025,20:58:56,7.6,170,31.5
20/04/2025,20:58:57,7.6,170,31.44
20/04/2025,20:58:59,7.6,170,31.44
20/04/2025,20:59:00,7.6,170,31.44
20/04/2025,20:59:02,7.6,170,31.37
20/04/2025,20:59:04,7.6,170,31.44
20/04/2025,20:59:05,7.6,170,31.44
20/04/2025,20:59:07,7.59,170,31.44
20/04/2025,20:59:09,7.6,170,31.44
20/04/2025,20:59:10,7.6,170,31.44
20/04/2025,20:59:12,7.6,170,31.37
20/04/2025,20:59:13,7.6,170,31.44
20/04/2025,20:59:15,7.6,170,31.44
20/04/2025,20:59:17,7.6,170,31.44
20/04/2025,20:59:18,7.6,170,31.44
20/04/2025,20:59:20,7.6,170,31.44
20/04/2025,20:59:21,7.6,170,31.44
20/04/2025,20:59:23,7.6,170,31.44
20/04/2025,20:59:25,7.6,170,31.44
20/04/2025,20:59:26,7.6,170,31.44
20/04/2025,20:59:28,7.6,170,31.44
20/04/2025,20:59:29,7.6,170,31.44
20/04/2025,20:59:31,7.6,170,31.44
20/04/2025,20:59:33,7.6,170,31.5
20/04/2025,20:59:34,7.6,170,31.44
20/04/2025,20:59:36,7.59,180,31.5
20/04/2025,20:59:38,7.59,170,31.5
20/04/2025,20:59:39,7.59,170,31.44
20/04/2025,20:59:41,7.6,180,31.44
20/04/2025,20:59:42,7.6,180,31.44
20/04/2025,20:59:44,7.59,170,31.44
20/04/2025,20:59:46,7.6,170,31.44
20/04/2025,20:59:47,7.6,170,31.44
20/04/2025,20:59:49,7.6,170,31.5
20/04/2025,20:59:50,7.6,170,31.44
20/04/2025,20:59:52,7.6,170,31.44
20/04/2025,20:59:54,7.6,170,31.44
20/04/2025,20:59:55,7.6,170,31.44
20/04/2025,20:59:57,7.59,170,31.44
20/04/2025,20:59:59,7.6,170,31.44
20/04/2025,21:00:00,7.6,170,31.44
20/04/2025,21:00:02,7.59,170,31.44
20/04/2025,21:00:03,7.6,170,31.44
20/04/2025,21:00:05,7.59,170,31.44
20/04/2025,21:00:07,7.6,170,31.44
20/04/2025,21:00:08,7.6,170,31.44
20/04/2025,21:00:10,7.6,170,31.44
20/04/2025,21:00:11,7.6,170,31.44
20/04/2025,21:00:13,7.6,170,31.44
20/04/2025,21:00:15,7.6,170,31.44
20/04/2025,21:00:16,7.6,170,31.44
20/04/2025,21:00:18,7.61,170,31.5
20/04/2025,21:00:19,7.6,170,31.44
20/04/2025,21:00:21,7.61,170,31.44
20/04/2025,21:00:23,7.61,170,31.44
20/04/2025,21:00:24,7.6,170,31.44
20/04/2025,21:00:26,7.61,180,31.5
20/04/2025,21:00:28,7.61,170,31.44
20/04/2025,21:00:29,7.61,170,31.44
20/04/2025,21:00:31,7.61,170,31.44
20/04/2025,21:00:32,7.61,170,31.44
20/04/2025,21:00:34,7.62,180,31.44
20/04/2025,21:00:36,7.61,180,31.44
20/04/2025,21:00:37,7.62,180,31.44
20/04/2025,21:00:39,7.61,180,31.44
20/04/2025,21:00:40,7.62,180,31.44
20/04/2025,21:00:42,7.61,180,31.44
20/04/2025,21:00:44,7.62,180,31.44
20/04/2025,21:00:45,7.62,180,31.44
20/04/2025,21:00:47,7.62,170,31.44
20/04/2025,21:00:48,7.62,170,31.44
20/04/2025,21:00:50,7.62,170,31.44
20/04/2025,21:00:52,7.63,170,31.44
20/04/2025,21:00:53,7.62,170,31.44
20/04/2025,21:00:55,7.62,170,31.44
20/04/2025,21:00:57,7.63,170,31.44
20/04/2025,21:00:58,7.62,170,31.44
20/04/2025,21:01:00,7.63,170,31.44
20/04/2025,21:01:01,7.63,180,31.44
20/04/2025,21:01:03,7.63,180,31.44
20/04/2025,21:01:05,7.63,180,31.44
20/04/2025,21:01:06,7.63,180,31.44
20/04/2025,21:01:08,7.63,170,31.44
20/04/2025,21:01:09,7.63,180,31.44
20/04/2025,21:01:11,7.63,180,31.44
20/04/2025,21:01:13,7.64,180,31.44
20/04/2025,21:01:14,7.64,170,31.44
20/04/2025,21:01:16,7.63,170,31.44
20/04/2025,21:01:18,7.64,170,31.44
20/04/2025,21:01:19,7.64,170,31.44
20/04/2025,21:01:21,7.64,170,31.44
20/04/2025,21:01:22,7.64,180,31.5
20/04/2025,21:01:24,7.64,180,31.44
20/04/2025,21:01:26,7.64,180,31.44
20/04/2025,21:01:27,7.64,180,31.44
20/04/2025,21:01:29,7.65,180,31.44
20/04/2025,21:01:30,7.64,170,31.44
20/04/2025,21:01:32,7.64,180,31.44
20/04/2025,21:01:34,7.64,180,31.44
20/04/2025,21:01:35,7.65,180,31.44
20/04/2025,21:01:37,7.65,180,31.44
20/04/2025,21:01:38,7.65,170,31.44
20/04/2025,21:01:40,7.64,170,31.44
20/04/2025,21:01:42,7.65,170,31.44
20/04/2025,21:01:43,7.65,170,31.44
20/04/2025,21:01:45,7.65,180,31.44
20/04/2025,21:01:47,7.65,170,31.44
20/04/2025,21:01:48,7.65,170,31.44
20/04/2025,21:01:50,7.65,170,31.44
20/04/2025,21:01:51,7.65,170,31.44
20/04/2025,21:01:53,7.65,170,31.44
20/04/2025,21:01:55,7.65,170,31.37
20/04/2025,21:01:56,7.65,180,31.44
20/04/2025,21:01:58,7.65,180,31.37
20/04/2025,21:01:59,7.65,200,31.44
20/04/2025,21:02:01,7.65,200,31.37
20/04/2025,21:02:03,7.65,200,31.37
20/04/2025,21:02:04,7.65,200,31.37
20/04/2025,21:02:06,7.65,200,31.44
20/04/2025,21:02:07,7.64,200,31.44
20/04/2025,21:02:09,7.65,200,31.37
20/04/2025,21:02:11,7.65,200,31.37
20/04/2025,21:02:12,7.65,200,31.37
20/04/2025,21:02:14,7.65,210,31.44
20/04/2025,21:02:16,7.65,210,31.37
20/04/2025,21:02:17,7.64,200,31.44
20/04/2025,21:02:19,7.64,200,31.44
20/04/2025,21:02:20,7.65,200,31.44
20/04/2025,21:02:22,7.65,200,31.37
20/04/2025,21:02:24,7.65,200,31.37
20/04/2025,21:02:25,7.64,200,31.44
20/04/2025,21:02:27,7.64,200,31.37
20/04/2025,21:02:28,7.64,190,31.37
20/04/2025,21:02:30,7.64,200,31.37
20/04/2025,21:02:32,7.64,200,31.37
20/04/2025,21:02:33,7.64,190,31.44
20/04/2025,21:02:35,7.64,190,31.37
20/04/2025,21:02:36,7.64,190,31.44
20/04/2025,21:02:38,7.64,190,31.44
20/04/2025,21:02:40,7.64,190,31.37
20/04/2025,21:02:41,7.64,200,31.44
20/04/2025,21:02:43,7.64,200,31.44
20/04/2025,21:02:45,7.64,190,31.44
20/04/2025,21:02:46,7.64,190,31.44
20/04/2025,21:02:48,7.64,190,31.44
20/04/2025,21:02:49,7.64,190,31.44
20/04/2025,21:02:51,7.64,190,31.44
20/04/2025,21:02:53,7.64,190,31.44
20/04/2025,21:02:54,7.64,190,31.44
20/04/2025,21:02:56,7.63,190,31.44
20/04/2025,21:02:57,7.64,190,31.44
20/04/2025,21:02:59,7.63,190,31.44
20/04/2025,21:03:01,7.64,190,31.44
20/04/2025,21:03:02,7.64,190,31.44
20/04/2025,21:03:04,7.64,190,31.44
20/04/2025,21:03:06,7.63,190,31.44
20/04/2025,21:03:07,7.63,190,31.44
20/04/2025,21:03:09,7.63,190,31.44
20/04/2025,21:03:10,7.64,190,31.44
20/04/2025,21:03:12,7.63,190,31.44
20/04/2025,21:03:14,7.63,200,31.44
20/04/2025,21:03:15,7.63,190,31.44
20/04/2025,21:03:17,7.63,190,31.44
20/04/2025,21:03:18,7.63,190,31.44
20/04/2025,21:03:20,7.63,200,31.44
20/04/2025,21:03:22,7.63,200,31.44
20/04/2025,21:03:23,7.64,200,31.44
20/04/2025,21:03:25,7.63,200,31.44
20/04/2025,21:03:26,7.63,200,31.44
20/04/2025,21:03:28,7.63,200,31.44
20/04/2025,21:03:30,7.64,200,31.44
20/04/2025,21:03:31,7.63,190,31.44
20/04/2025,21:03:33,7.63,190,31.44
20/04/2025,21:03:35,7.64,190,31.37
20/04/2025,21:03:36,7.63,190,31.44
20/04/2025,21:03:38,7.63,190,31.44
20/04/2025,21:03:39,7.63,200,31.37
20/04/2025,21:03:41,7.63,200,31.37
20/04/2025,21:03:43,7.63,200,31.44
20/04/2025,21:03:44,7.63,200,31.44
20/04/2025,21:03:46,7.63,200,31.44
20/04/2025,21:03:47,7.63,190,31.44
20/04/2025,21:03:49,7.63,190,31.44
20/04/2025,21:03:51,7.63,190,31.44
20/04/2025,21:03:52,7.62,200,31.44
20/04/2025,21:03:54,7.63,200,31.37
20/04/2025,21:03:55,7.62,200,31.44
20/04/2025,21:03:57,7.63,200,31.44
20/04/2025,21:03:59,7.62,200,31.44
20/04/2025,21:04:00,7.63,200,31.37
20/04/2025,21:04:02,7.62,200,31.37
20/04/2025,21:04:04,7.63,200,31.44
20/04/2025,21:04:05,7.63,200,31.44
20/04/2025,21:04:07,7.63,200,31.44
20/04/2025,21:04:08,7.62,200,31.44
20/04/2025,21:04:10,7.63,200,31.44
20/04/2025,21:04:12,7.63,200,31.44
20/04/2025,21:04:13,7.62,200,31.44
20/04/2025,21:04:15,7.62,200,31.44
20/04/2025,21:04:16,7.63,200,31.37
20/04/2025,21:04:18,7.62,200,31.44
20/04/2025,21:04:20,7.63,200,31.44
20/04/2025,21:04:21,7.63,200,31.44
20/04/2025,21:04:23,7.62,200,31.37
20/04/2025,21:04:25,7.62,200,31.44
20/04/2025,21:04:26,7.62,200,31.44
20/04/2025,21:04:28,7.62,200,31.44
20/04/2025,21:04:29,7.63,200,31.44
20/04/2025,21:04:31,7.62,200,31.37
20/04/2025,21:04:33,7.62,200,31.44
20/04/2025,21:04:34,7.63,200,31.37
20/04/2025,21:04:36,7.63,200,31.37
20/04/2025,21:04:37,7.62,200,31.37
20/04/2025,21:04:39,7.62,200,31.44
20/04/2025,21:04:41,7.62,200,31.44
20/04/2025,21:04:42,7.62,200,31.37
20/04/2025,21:04:44,7.62,200,31.44
20/04/2025,21:04:45,7.62,200,31.44
20/04/2025,21:04:47,7.62,200,31.37
20/04/2025,21:04:49,7.62,200,31.44
20/04/2025,21:04:50,7.62,200,31.37
20/04/2025,21:04:52,7.62,200,31.37
20/04/2025,21:04:54,7.62,200,31.37
20/04/2025,21:04:55,7.62,200,31.37
20/04/2025,21:04:57,7.62,200,31.37
20/04/2025,21:04:58,7.62,200,31.37
20/04/2025,21:05:00,7.62,200,31.37
20/04/2025,21:05:02,7.62,200,31.37
20/04/2025,21:05:03,7.62,200,31.37
20/04/2025,21:05:05,7.62,200,31.37
20/04/2025,21:05:06,7.62,200,31.37
20/04/2025,21:05:08,7.62,210,31.37
20/04/2025,21:05:10,7.62,210,31.37
20/04/2025,21:05:11,7.63,200,31.37
20/04/2025,21:05:13,7.62,200,31.44
20/04/2025,21:05:14,7.62,200,31.44
20/04/2025,21:05:16,7.62,200,31.37
20/04/2025,21:05:18,7.62,190,31.37
20/04/2025,21:05:19,7.62,190,31.37
20/04/2025,21:05:21,7.62,190,31.44
20/04/2025,21:05:23,7.62,200,31.44
20/04/2025,21:05:24,7.62,200,31.37
20/04/2025,21:05:26,7.62,200,31.44
20/04/2025,21:05:27,7.62,200,31.44
20/04/2025,21:05:29,7.62,200,31.44
20/04/2025,21:05:31,7.62,200,31.37
20/04/2025,21:05:32,7.62,200,31.44
20/04/2025,21:05:34,7.62,200,31.37
20/04/2025,21:05:35,7.62,200,31.44
20/04/2025,21:05:37,7.62,200,31.37
20/04/2025,21:05:39,7.63,200,31.37
20/04/2025,21:05:40,7.62,200,31.37
20/04/2025,21:05:42,7.62,200,31.44
20/04/2025,21:05:43,7.62,200,31.37
20/04/2025,21:05:45,7.62,200,31.44
20/04/2025,21:05:47,7.62,200,31.37
20/04/2025,21:05:48,7.62,200,31.37
20/04/2025,21:05:50,7.62,200,31.37
20/04/2025,21:05:52,7.62,190,31.37
20/04/2025,21:05:53,7.62,190,31.37
20/04/2025,21:05:55,7.62,200,31.37
20/04/2025,21:05:56,7.62,200,31.37
20/04/2025,21:05:58,7.62,200,31.37
20/04/2025,21:06:00,7.62,200,31.37
